company,category,sub_category,question,answer,collected_at,source_url
KGM,차량정비,,연비에 영향을 주는 요인은 무엇입니까?,"▶ 연비는 상황에 따라 다소 차이가 발생할 수 있습니다. 일반적으로 자동차사에서 발표하는 공식 연비와 실제 주행 상에서 나타나는 연비는 차이가 있습니다. 이는 실제 도로 주행을 하면서 연비를 측정한 것이 아니고 새시 다이나모 미터(Chassis Dynamometer)라는 기계장치를 이용하여 차의 앞 바퀴를 돌려가면서 실제 운전자가 차를 운전하는 것과 거의 유사한 운전 조건을 설정하여 연비를 측정 후 공식연비를 발표하게 되기 때문입니다. 이로 인해 실제 교통상황, 운전습관, 차량의 노화 상태, 기타 외부 환경 등의 변수로 인해 공식 연비보다 훨씬 적게 연비가 산출된다고 합니다. 좀더 구체적으로 연비에 영향을 주는 항목 및 조건에 따른 연비감소 폭은 아래와 같습니다. 미국 환경처(EPA)에서 작성된 자료에 의하면 자동차의 연비에 영향을 미치는 요소와 조건에 따라 어느 정도 영향을 미치는지를 살펴 보면 운전자의 노력여하에 따라 상당히 많은 부분에서 연비를 절감할 수 있음을 알 수 있습니다. ▶ 연비를 저하시키는 요인 1. 대기기온도 25℃(77℉)→-7℃(20℉)저하되면 평균 5.3% 최대 13%까지 연비가 저하 가능 2. 아이들링/웜업 겨울철 공전회를 많이 하거나 워밍업 여부에 따라 최대 20% 까지 연비가 저하 가능 3. 맞바람 풍속 0 ㎞/시간 → 32 ㎞/시간 증가되면 평균 2.3% 최대 6%가지 연비저하 가능 4. 언덕길 주행 경사가 0% 경사 → 7% 경사로 증가되면 평균1.9% 최대 25% 까지 연비저하 가능 5. 도로조건 양호한 길 대비→ 자갈길, 커브길 진창길, 눈길 주행시 평균 4.3% 최대 50%까지 연비 저하 가능 6. 교통체증 평균시속 43㎞ → 32km이하로 떨어질때 평균 10.6% 최대 15%까지 연비저하 가능 7. 고속도로 주행 평균 시속 88km → 113km 이상 고속주행시 최대 25% 이상 연비저하 가능 8. 가속 완만한 가속 → 급가속을 자주할 때 평균 11.8% 최대 20%가지 연비저하 가능 9. 휠 얼라이먼트 0.5 인치 이상 맞지 않을 경우 평균1% 최대 10%까지 연비저하 가능 10.타이어 종류 타이어 종류에 따라 평균 1 % 이하 최대4%까지 연비저하 가능 11.타이어 공기압 공기압이 26 psi → 15 psi로 저하될때 평균 3.3% 최대 6%까지 연비저하 가능 12.에어컨 사용시 → 극히 많이 사용하는 경우 평균 21% 정도 연비저하 가능 ▶ 연비측정은 3회 이상 측정 후 평균을 산출하시기 바랍니다. 주행거리(km) / 소모된 연료량(l) = 연비(km/l)",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,IR 자료실,,차후 배당 가능성에 대해 설명해주세요.,"배당 가능한 이익이 충분히 적립된 후에 구체적인 계획을 수립하여 안내드릴 예정이며 , 그 과정을 앞당기기 위하여 최선을 다하겠습니다 .",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,해약을 하게 될 경우 절차와 필요한 서류를 알려주세요,당사 차량을 계약한 고객께서 해약을 하고자 하는 경우 그 처리 절차는 아래 서류를 구비하시어 계약을 체결하신 대리점에 서면으로 해약 의사를 전달하시면 가능합니다. < 해약 구비서류 > ① 자동차매매계약서(고객용) 원본 ※ 매매계약서 분실하였을 경우 - 인감증명서 해약용 1부 ② 해약신청서 (당사소정양식) 1부 ※ 자필서명 및 자필사인 필히 요함 ③ 신분증 (운전면허증 또는 주민등록증) 사본 ④ 본인명의 은행통장 사본 1부 ⑤ 인감증명서,2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,부품,,수출용 차량의 부품 구입이 가능한가요?,"각 나라마다 요구하는 법규사항에 다르기 때문에 법규에 맞게 사양이 제작되며, 국내에서는 판매 및 구입이 불가능합니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,부품,,부품을 구입하였으나 교환이나 환불이 가능한가요?,당사 사업장 혹은 지정 대리점 등에서 규격 부품을 구입한 경우 사용하지 않은 원상태로 포장이 유지되고 거래명세서가 있는 경우 교환 및 환불이 가능합니다. (부품 구입후 교환가능일자에 대해서는 소비자분쟁해결기준에 정해진 것이 없으므로 구입한 부품대리점에 문의해주시기 바랍니다.),2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,차량 보수용 페인트를 구입하려면 어떻게 해야 하나요?,페인트나 도색용 스프레이는 당사에서 취급하고 있지 않습니다. 대형 자동차 용품점이나 악세사리점 등에서 구입을 하실 수 있으며 일부 정비사업소내에 당사 차량의 용품을 주로 취급하고 있는 매장도 있으니 참고 바랍니다.,2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,"스노우체인은 전륜, 후륜 어디에 장착을 해야 하나여?","스노우체인 장착은 구동 방식에 맞게 구동력이 전달되는 타이어에 장착해 주시는 것이 좋습니다. ① 2륜 상태로 운행할 경우 - 전륜일 경우 : 앞 타이어 장착 (코란도C, 티볼리, 티볼리 에어, 이스타나) - 후륜일 경우 : 뒤 타이어 장착 (나머지 차종은 후륜) ② 4륜을 넣어 운행하거나, 상시4륜 차량일 경우 - 2개 타이어만 장착하여 4륜구동 기능을 사용하면 구동 계통이 손상될 수 있으므로 전, 후륜 관계없이 4개 타이어 모두 장착하거나, 모두 장착하지 마십시오. ※ 4륜구동 여부를 모르실 경우 고객센터(☎ 080-500-5582 / 4번 연결)로 문의해 주시면 차종 확인 후 안내해드리겠습니다. 참고>> 후륜 방식은 눈길에서 조금 더 많은 운전 테크닉을 요구하기도 합니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,홈페이지,,토레스 하이브리드 차량인데 갑자기 도어 잠금이 해제되지 않아요,"토레스 하이브리드 차량에는 저전압 배터리의 완전 방전을 방지하기 위한 [ 저전압 배터리 방전 보호 모드 ]가 적용되어 있습니다. 이러한 [ 저전압 배터리 방전 보호 모드 ] 작동 시, 전원을 차단하여 전기 장치가 작동하지 않기 때문에, 도어 잠금이 해제되지 않습니다. 이때는 테일게이트 아웃사이드 핸들의 열림 스위치를 눌러 방전 보호모드를 해제 후 도어 잠금해제 및 시동을 걸 수 있습니다. ※ 저전압 배터리 방전 보호 모드 해제 방법 1. 테일게이트 아웃사이드 핸들의 내측 열림 스위치를 5 ~ 10초(최대) 정도 눌러줍니다. 2. 테일게이트 잠금 해제 되면서 방전 보호 모드 해제되니, 바로 스마트키 도어 잠금 해제 버튼을 눌러 도어도 열어줍니다. 3. 배터리 방전 보호 모드 해제 후 1분 이내 시동을 걸어주면 됩니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,부품,,"이모빌라이저 리모콘 키 경우 충전식과 배터리식 각 1개가 지급되는데, 구분 방법과 배터리 사양이 궁금합니다.","이모빌라이저 리모콘 키의 충전식과 배터리식 구분 방법 및 배터리 사양은 아래와 같습니다. ① 충전식 회색 라벨 부착, 배터리사양: PD 2032 ② 배터리 교환식 보라색(파란색) 라벨 부착, 배터리사양: CR 2032 다만, 라벨이 떨어져서 확인이 어려울 경우 리모컨 케이스를 탈거 후 초록색 기판 왼쪽에 흰색 플라스틱이 있다면 충전식이며 플라스틱이 없다면 배터리식입니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,여름에 비도 오지 않았는데 동반석 아래로 물이 떨어져요,"에어컨을 작동하게 되면 컴프레서가 액체 냉매를 압축, 동반석 앞쪽 글로박스 하단부에 설치된 에바포레이터(기화기)로 보내 기화시키며 주변의 열을 빼앗아 차갑게 식힌 공기를 송풍구로 보내게 됩니다. 이때 에바포레이터 표면은 주변 온도에 비해 온도가 매우 낮아지게 됩니다. 이는 더운 여름에 차가운 물이 담긴 잔의 표면에 물기가 맺혀 흘러내리는 것처럼, 에바포레이터 표면에서도 물이 흘러내리게 됩니다. 또한 대기 온도가 높거나 에어컨을 오래 작동하여 온도 차이가 심할수록 흘러내리는 물의 양이 더 늘어나게 됩니다. 이에 에어컨을 작동하면 에바포레이터 표면에서 흘러 내린 물이 동반석 아래로 떨어지는 것입니다. 이와 같은 현상은 집이나 사무실에 설치된 에어컨 작동 시 외부로 물이 배출되는 것과 같은 원리입니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,차량 견적을 받고 싶습니다.,"저희 차량의 견적을 확인해 보시려면, ① 가까운 KG모빌리티 대리점에 방문하시거나 ② KG모빌리티 홈페이지 ( www.kg-mobility.com ) → 구매정보 → 견적서비스 메뉴에서 원하시는 차량 모델과 옵션 사양 등을 선택하시면 간편하게 견적을 확인하실 수 있습니다. 견적서비스 내 간편건적/맞춤견적/비교견적 중 맞춤견적과 비교견적은 로그인이 필요합니다. ※ KG모빌리티 대리점 확인 ☞ KG모빌리티 홈페이지 ( www.kg-mobility.com ) → 화면 하단 판매네트워크 안내",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,디젤차량에 휘발유가 들어갔을 경우 어떤 조치를 해야 하나요?,경유(디젤) 대신 휘발유를 주입했을 때 가장 먼저 해야 할 조치방법은 아래와 같습니다. 1. 절대 시동을 걸지 마십시오.(연료계통시스템 및 엔진이 파손될 수 있습니다) 2. 가입한 보험사 및 KG모빌리티 긴급출동(080-500-5582/1번연결)으로 연락하셔서 안내를 받으시기 바랍니다. 3. 당사 정비사업장으로 차량을 견인 이동 후 연료계통 시스템 점검 조치를 받으시길 바랍니다.,2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,홈페이지,,아이디와 비밀번호를 분실하였습니다.,[아이디/비밀번호 찾기] ☞ PC : 홈페이지(kg-mobility.com) → 화면 상단 오른쪽 로그인/회원가입 클릭 → 로그인 창 하단 아이디/비밀번호 찾기 버튼 클릭 → 본인인증 ☞ 모바일 : 홈페이지(kg-mobility.com) 오른쪽 상단의 3줄 전체메뉴 → 화면 맨 아래 왼쪽 로그인/회원가입 버튼 터치 → 로그인 창 하단 아이디/비밀번호 찾기 버튼 클릭 → 본인인증 ※ 본인 인증 후 아이디 확인 및 비밀번호 변경,2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,냉각수를 임시로 보충하려고 하는데 어떻게 해야 하나요?,"부득이하게 물로 보충하게 될 경우 수돗물, 증류수, 빗물 등을 사용해 주셔야 하며, 산이나 염분을 포함하고 있는 하천물 등은 냉각 계통을 부식시킬 수 있습니다. 특히나 쉽게 구입할 수 있는 생수 역시 미네랄 성분을 포함하고 있어 냉각 계통을 부식시킬 수 있으니 사용을 삼가셔야 합니다. 또한 물을 이용하여 임시로 보충했을 경우 겨울철 동결 방지를 위해 가까운 서비스 네트워크로 방문하시어 냉각수 비율을 맞춰 주시기 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,브레이크페달과 가속페달을 동시에 밟았을 때 RPM이 상승했다가 약 2~5초 후 다운되는데 정상인가요?,"현재 KG모빌리티에서 양산되는 차량에는, 가속페달과 브레이크 페달을 동시에 밟는 경우 가속(페달) 신호를 죽여 엔진 출력을 떨어뜨리고, 브레이크 페달 신호를 우선시하여 브레이크만을 작동시키는 BOS(Brake Override System/브레이크 오버라이드 시스템/스마트 페달)이 기본 적용되어 있습니다. 이는 안전을 위해 적용된 기능에 의해 나타나는 정상적인 현상으로서, 엔진과 브레이크 신호가 동시에 들어오면 엔진출력을 제한하는 것입니다. ※ 브레이크 오버라이드 시스템 (BOS : Brake Override System) - 브레이크 오버라이드 시스템 (스마트 페달)이란 가속페달과 브레이크 페달을 동시에 밟았을 때 일정 조건(RPM, 가속페달 값, 속도)을 만족시키면 가속페달 값을 무시하고 오로지 브레이크만 작동시켜 안전을 도모하는 전자제어 로직",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,차량의 모델명에 대한 의미가 궁금합니다.,"1. 체어맨W World Class 세계 유수의 명차들과 당당히 겨룰 수 있도록 세계 최고 수준의 프리미엄 세단. - CW : W200의 차명인 Chairman W를 의미함. - 600 : 3,200cc, 700 : 3,600cc, V8 5000 : 국내 최대 엔진 배기량인 V8 기통 5,000cc 차량 - 4TRONIC : 승용형 AWD 모델 2. 체어맨H High-Owner 운전자 중심, 오너를 위한 대형 프리미엄 세단을 의미함. - 500S : 2,800cc - 600S : 3,200cc 3. 체어맨 CM은 ChairMan의 약자로 4, 5, 6은 각각 2.3ℓ, 2.8ℓ, 3.2ℓ 엔진을 상징하며, 00는 불량율등을 0(zero)로 하여 품질에 완벽을 기하겠다는 의지의 표명함. S는 보다 상위의 뜻을 지닌 Superior라는 의미이고, L은 리무진(Limousine)의 약자 - 트라이엄 : 영어의 트라이엄프(TRIUMDIVH)의 약자로 정복, 승리의 기쁨을 의미하며 귀족이나 기사들이 가질 수 있는 최고의 영예를 뜻함. - 마제스티 : MAJESTY는 위엄, 주권, 왕족을 의미, 최고의 지위에 있는 사람을 대변하며 당신이 체어맨을 타는 순간 최고의 위치에 올라 있다는 것을 의미함. 4. 렉스턴 RE(Royalty Elegance), RJ(Royalty Jewelry), RX(Royalty Luxury), EDI(Environmental Direct Injection)의 약자이며 270, 290, 320은 벤츠기술의 엔진인 디젤 인터쿨러 2,700cc/2,900cc, 가솔린 3200cc등의 엔진 배기량을 의미함. - RX5, RX6, RX7 : ROYALTY LUXURY 5, 6, 7은 차량 등급을 표시 - AWD(All Wheel Drive) : 전후륜 최적의 구동력 배분으로, 최상의 주행성능을 발휘하는 시스템 - NOBLESSE : 귀족이라는 뜻으로 고귀함을 표시 - TI : TURBO INTERCOOLER - EDI : ENVIRONMENTAL DIRECT INJECTION - XDI : EXTREME DYNAMICS DIRECT INJECTION - BROWN Edition : 브라운 컬러가 연출하는 세련된 코디가 렉스턴의 품격을 최고조로 만들어줌. 5. 카이런 카이런(Kyron)은 무한대를 나타내는 수학용어인 카이(Kai)와 Runner의 합성어로 무한질주, 무한자유 등을 의미함. 그 이름에서 알 수 있듯이 카이런은 SUV의 강인함, 승용차의 안락함에 스포츠 쿠페의 스피티 함이 절묘하게 어우러진 차세대 승용형 SUV 브렌드 네임. - LV5, LV6, LV7의 L 은 Luxury, Lucky 등, V 는 Vehicle, Victory, Value 등을 의미하며 5,6,7은 차량 등급 표시 - HYPER : 어느 누구도 넘볼수 없는 최고의, 초월의 경지를 의미함. - BROWN Edition : 카이런의 역동성을 돋보이게 하는 개성미가 조화된 스페셜 에디션 6. 액티언 '젊음'이 상징하는 키워드인 'Action'과 'Young'의 조합어로 젊은층의 삶에 대한 열정과 도전정신 그리고 무한한 역동성을 담아 기존 SUV의 성능과 스타일을 뛰어넘는 '개성', '역동', '도전'을 표현함. ACTION의 I를 YOUNG의 Y로 변형함. - CX5, CX7 : C는 Challenge 도전, X는 X-sports 익스트림 스포츠 5, 7 액티언의 등급을 표시함. - HYPER : Best of the best 어느 누구도 넘볼수 없는 최고의 경지 - LADY PACK : 여성을 위한 패키지 적용으로 섬세한 여성적 취향을 반영함. 7. 액티언스포츠 고성능 SUV Actyon에 스포츠라는 브랜드 파워를 계승하여 Action is Sports라는 자연스러운 문구와 일과 삶의 여유를 즐기는 활동적이며 열정적인 젊은 세대를 위한 New Style의 고성능 SUT - AX : A는 Action, Ardor(열정), Ambitious(야망이 넘치는), X는 eXtreme X-Sports, X-generation을 의미함. - 5 : 2WD, 7 : 4WD - YOUTH : 젊음 - PASSION : 열정 - VISION : 미래에 대한 구상, 희망 8. 무쏘/무쏘 스포츠/코란도 602, 230, 290, 320은 엔진 배기량 및 형식 표시이며, 각각 디젤 2900cc, 디젤 인터쿨러 2300cc, 디젤 인터쿨러2900cc, 가솔린3200cc를 의미함. EL(Excellence & Luxury), S(Super), SL(Super Liberal), SR(Superior Royal), LX(Limited Luxury), FX(Freedom X), TX(Tour Extreme Game)의 약자이며, CT는 CiTy의 약자로 2WD(2륜구동)가 4WD(4륜구동)대비 On-Road 또는 도심 주행 중심의 기능이 강조된 것임. - TX(Tour eXtreme game ) : 평범하지 않은 여행과 스포츠를 즐기는 주 고객층인 신세대의 특성 표현 - FX(Freedom X) : 무한자유를 의미하며 무쏘의 특성반영",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,홈페이지,,홈페이지 말고도 KG모빌리티 관련 소식을 알 수 있는 공식 채널이 있나요?,"KGM 공식 블로그 및 유튜브, 인스타그램, 페이스북 등의 공식 SNS 채널이 운영되고 있으며, 다양한 정보 컨텐츠를 확인하실 수 있습니다. - 블로그 : https://allways.kg-mobility.com/ - 유튜브 : https://www.youtube.com/@KGM.kr.official - 페이스북 : https://www.facebook.com/KGM.kr.official/ - 인스타그램 : https://www.instagram.com/kgm.kr.official - 네이버 TV : https://tv.naver.com/smotortv",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,차량의 카탈로그와 가격표를 받고 싶습니다.,가까운 KG모빌리티 대리점으로 방문하시면 받으실 수 있습니다. ☞ KG모빌리티 홈페이지 ( www.kg-mobility.com ) → 구매정보 → 판매네트워크 안내 → 전시장찾기 → 지역 선택 또는 홈페이지 통해 가격표와 카탈로그를 다운로드 받으실 수 있습니다. ※ 가격표 및 카탈로그 다운로드 https://www.kg-mobility.com/od/promotion/catalog-download,2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,CDPF가 장착된 차량을 주행 중인데 엔진 점검 경고등(엔진 체크등)이 점멸하는 원인은 무엇입니까?,"CDPF(매연 포집 필터) 장착 차량은 일정량의 매연이 쌓이면 매연을 자동으로 연소시키는 재생 과정이 진행됩니다. 하지만 시내 운전과 같이 저속으로만 운행하는 경우 등으로 인해 매연이 일정량 쌓였음에도 재생이 이루어지지 않을 수 있습니다. 이때 엔진 점검(체크) 경고등이 점멸합니다. 엔진 점검 경고등 점멸은 재생 과정을 원활히 진행하기 위해 운전자가 적절한 운전 상태를 취하도록 하기 위함입니다. 엔진 점검 경고등이 점멸할 때는 차량을 80km/h 이상의 속도로 약 15~20분 정도 주행하여 CDPF의 재생 과정(연소)이 원활히 수행되도록 하십시오. 매연이 일정량 이하로 내려가면 엔진 점검 경고등이 소등됩니다. 만약 엔진 점검 경고등이 점등되는 경우(CDPF 장착 여부 관련 없이)라면, 엔진을 제어하는 각종 센서나 전기적인 장치들에 이상이 있을 수 있으니, 가까운 서비스 네트워크(홈페이지 하단의 서비스 네트워크 조회)를 방문하시어 점검을 받아 보시기 바랍니다. ※ CDPF란 DOC(Diesel Oxidation Filter)와 DPF(Diesel Particulate Filter)의 합성어로 산화 촉매 장치와 매연 포집 필터가 결합된 매연 저감 장치입니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,자동차 검사의 유효기간이 궁금합니다.,[별표 15의2] <개정 2006.3.15> ■ 자동차검사의 유효기간(제74조관련) 1. 비사업용 승용자동차 및 피견인자동차 ☞ 2년(신조차로서 법 제43조제5항에 따른 신규검사를 받은 것으로 보는 자동차의 최초 검사유효기간은 4년) 2. 사업용 승용자동차 ☞ 1년(신조차로서 법 제43조제5항에 따른 신규검사를 받은 것으로 보는 자동차의 최초 검사유효기간은 2년) 3. 경형·소형의 승합 및 화물자동차 1년 4. 사업용 대형화물자동차 ☞ 차령이 2년 이하인 경우 차령이 ☞ 2년 초과된 경우 6월 5. 그 밖의 자동차 ☞ 차령이 5년 이하인 경우 1년 ☞ 차령이 5년 초과된 경우 6월 ※ 10인 이하를 운송하기에 적합하게 제작된 자동차(제2조제1항제2호 가목 내지 다목에 해당하는 자동차를 제외)로서 2000년 12월 31일 이전에 등록된 승합자동차의 경우에는 승용자동차의 검사유효기간을 적용한다.,2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,세금계산서 받고 싶습니다.,"출고시 자동차 제작증, 임시운행 허가증 등을 고객에게 제공하고 있습니다. 1. 사업자번호가 있는 고객이라면, 전자세금계산서(개인메일) 또는 국세청 홈페이지를 통해 세금계산서를 출력하여 사용할 수 있습니다. 2. 사업자번호가 없는 개인고객이라면, 차량등록용 영수증을 대리점을 통해 발행 받을 수 있습니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,엔진이 과열되었습니다. 어떻게 해야 합니까?,"▶ 운행 중 갑자기 출력이 저하되거나, 계기판의 온도계가 적색 부위를 계속 지시하면 차량을 안전한 곳에 주차시키십시오. 1. 엔진 공회전 상태에서 변속 레버를 오토미션일 경우 P 또는 N, 수동미션일 경우 중립위치에 놓고 주차 브레이크를 당긴 후 에어콘을 끄고 후드를 열어 엔진룸에 통풍이 잘 되도록 하십시오. ※ 단, 냉각수가 많이 부족하거나 냉각팬이 작동하지 않으면 즉시 시동을 끄고, 당사 정비사업장으로 견인 입고하셔서 점검을 받으십시오. 2. 온도계가 정상으로 내려가면 시동을 끄고 냉각수량과 냉각수가 누수되는지 점검하십시오. <경 고> 엔진이 뜨거울 때는 절대로 냉각수 보조탱크 캡을 열지 마십시오. 뜨거운 증기나 냉각수가 불출되어 얼굴 또는 신체 부위에 화상을 입을 수 있습니다. 증기가 분출되거나 냉각수가 넘칠 때는 후드를 열지 마십시오. 과열된 엔진에 갑자기 찬물을 주입하면 엔진이 손상될 수 있습니다. 엔진이 충분히 냉각된 후에 냉각수를 보충하십시오.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,파트타임 4륜 변환이 잘 안 되는 것 같아요?,"1. 2H에서 4H로 전환하거나 4H에서 2H로 전환하실 경우는 주행 중 70km/h 이하의 속도에서도 전환이 가능합니다. 2. 2H/4H에서 4L로 전환하거나 4L에서 2H/4H로 전환할 때는 차량 정지 상태에서 변속레버 N 위치에 놓으신 후 전환해 주셔야 합니다. 만약 4륜 구동 변환이 제대로 되지 않아 설정/해제가 안되면 계기판에 4H 점등, 4L 점멸 등으로 표시됩니다. 이때에는 정차 상태에서 브레이크 페달을 밟으시고, 변속레버를 N→R→N 순서로 이동시킨 후 다시 4륜 스위치를 조작해 보시기 바랍니다. 그러나 2~3회 정도 반복하셨음에도 불구하고 4륜 설정/해제가 원활하지 않다면 가까운 KG모빌리티 서비스 네트워크 통해 차량 점검을 받아보셔야 합니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,홈페이지,,리멤버서비스 내 부품정보 관련 EPC 시스템은 어떻게 사용하나요?,"2019.08.28일부터 홈페이지 통해 보다 개선된 부품 정보 시스템인 EPC 2.0을 통해 부품 정보를 제공해 드리고 있습니다. 이번 EPC 2.0 시스템은 크롬 또는 인터넷 익스플로러 11 이상에서 원활하게 작동합니다. (모바일에서는 작동하지 않습니다) ① KGM 홈페이지(kg-mobility.com) → 고객 서비스 → 서비스 네트워크 → 순정부품 조회 → 화면 아래 [EPC 시스템 바로가기＞] 버튼 누르기 ② 새 창이 열리면 양산모델인지 단종모델인지 선택 → 차종 선택 → 대그룹 선택 → 화면 오른쪽이나 아래의 그룹 정보가 표시되는 글씨를 더블클릭 예) 양산모델 → [차종 : G4 렉스턴] → [대그룹 4 : 샤시] → 화면 오른쪽과 아래에 [4010 프레임] 글씨를 더블클릭 (4010은 그룹번호이고, 프레임은 그룹명칭이며, 화면 왼쪽 상단에 대그룹 이미지입니다) ③ 새 창에서 그룹 정보인 이미지와 부품 리스트 표시 → 이미지에서 원하는 부품 또는 하단의 부품리스트에서 적용품번 등을 클릭 → 화면 오른쪽 상단의 차량정보에서 품번과 품명, 가격 등을 확인하실 수 있습니다. 그리고 부품에 대해 전문적으로 상담하고 있는 부품상담실(☎ 080-500-5582 / 2번 연결)이 운영 중이니, 사양이나 호환성, 재고 여부 등 자세한 사항은 부품상담실로 문의해 주시기 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,"뷰티풀 코란도, 리스펙 코란도, 리스펙 티볼리 가솔린 차량 저공해자동차 표지는 어디에서 발급받을 수 있나요?","표지 발급 방법은 차량이 출고되면 대리점에서 저공해자동차 증명서를 지급해 드리고 있으며, 이렇게 지급받은 저공해자동차 증명서를 자동차등록사업소나 해당 시·군·구(차량 등록지 상의 사용 본거지)에 제출하면 저공해자동차 표지를 교부받을 수 있습니다. 저공해자동차 표지는 차량 전면 유리 내면 좌측 하단부 또는 후면유리 내면 우측 하단부에 부착하시면 됩니다. 아울러 저공해자동차 표지를 부착한 차량은 각 지자체 조례에 따라 일부 공영주차장 주차요금 감면 등의 혜택을 받을 수 있습니다. ※ 저공해 자동차 증명서를 분실하셨을 경우에는 관할 구청에서 재발급 받아주시기 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,부품,,이머전시 이스케이프 키트가 무엇인가요?,"토레스나 토레스 EVX, 액티언 차량의 이머전시 이스케이프 키트란, 최악의 경우 긴급하게 차량에서 이탈을 할 수 있도록 윈도우를 깰 수 있는 윈도우 크랙커와 안전벨트를 자를 수 있는 벨트 커터, 자석을 이용하여 차체에 부착할 수 있는 비상 경광등 기능을 하나로 합친 안전 사양입니다. 이는 순정용품몰에서도 구입하실 수 있습니다. ☞ KGM 순정용품몰(밧모인터내셔날) : http://mall.kg-mobility.com/ ( ☎ 02 - 2245 - 7893)",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,홈페이지,,영문 취급설명서와 정비지침서를 받을 수 있을까요?,"저희 홈페이지 통해 영문 취급설명서와 정비지침서를 다운받으실 수 있습니다. ☞ KGM 홈페이지(kg-mobility.com) → 화면 오른쪽 상단의 GLOBAL 클릭 → 영문 홈페이지(en.kg-mobility.com) SUPPORT 클릭 → KGM OVERSEAS NETWORK 하단의 A/S MANUAL 바로가기 클릭 → 새 창에서 HOW TO USE NEW A/S MANUAL 표시되면 1~7단계 진행 → 새 창이 열리면 차종 클릭 → 해당 연식 클릭 → SERVICE MANUAL (정비지침) / OWNER'S MANUAL (취급설명서) ※ 인터넷 익스플로러 8.0에 최적화되어 있으며, 인터넷 익스플로러 10 이상 버전도 호환됩니다. (일부 메뉴의 경우 크롬 등의 다른 브라우저에서는 사용이 어렵습니다) 국내에서는 파일이 아닌 책자를 구매하실 수 없으며, 혹시라도 해외 네트워크가 있다면 구매 가능한지 문의해 보시는 것도 방법입니다. ☞ KGM 글로벌 홈페이지(kg-mobility.com) → 화면 오른쪽 상단의 GLOBAL 클릭 → GLOBAL NETWORK → 하단의 지도에서 지역 클릭 → 국가명 입력 후 돋보기 눌러 조회 (해당 국가의 해외 법인명, 연락처 등 표시됩니다)",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
